"13","15","18","19","20","21","23","24","38","39","40","43","44","45","46","48"
"15.98872","15.24876","15.61092","16.02388","16.00706","15.99511","15.99601","15.83634","16.25116","16.37424","15.87820","16.28376","16.05595","16.25153","16.19649","16.41211"
"15.32899","12.78758","13.39827","14.62816","14.67972","14.67925","14.62331","15.55242","14.86374","14.31309","14.73962","13.86647","14.86460","14.74574","14.09031","15.05658"
"14.81675"," 0.00000","13.48533"," 0.00000"," 0.00000","15.46962","15.17393","14.84341","15.28673"," 0.00000"," 0.00000","15.39480","14.99239","15.25421"," 0.00000","15.41302"
" 0.00000","12.72697"," 0.00000","12.69509","12.78334"," 0.00000"," 0.00000","13.30226","12.47570","12.24069","12.59012"," 0.00000","12.81972"," 0.00000","12.42971"," 0.00000"
"12.64774"," 0.00000","12.44242","11.93193"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"
" 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000","12.37712"," 0.00000"," 0.00000"," 0.00000","12.42424"," 0.00000","12.43142"," 0.00000","11.80321","13.45309"
" 0.00000"," 0.00000"," 0.00000","12.55300","14.15890","13.45773","12.44000","12.03834","13.69596","13.09243","13.13181","12.42803","12.29573","12.27519","12.31612"," 0.00000"
"12.90145"," 0.00000","12.88045","12.44990","12.62088","13.24927","12.54968","13.52564","12.74711"," 0.00000","12.55127","12.44362","13.45921"," 0.00000"," 0.00000","13.31027"
"13.76702","14.35288","13.27257","14.82952","15.11634","13.82308","13.82990","14.74819","14.90171","14.13901","14.16806","14.20158","14.57502","14.00785","15.06219","14.70055"
"12.84126"," 0.00000","13.85713"," 0.00000","13.61671"," 0.00000"," 0.00000"," 0.00000"," 0.00000","13.68066"," 0.00000"," 0.00000","12.68514"," 0.00000"," 0.00000"," 0.00000"
"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"15.05798","13.92635","15.07045","14.39448","14.12081","14.05998","14.79112"," 0.00000","14.43861","14.60713","13.48580","14.22672","13.99195","13.63196","14.47880","13.56040"
"12.32685"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"
"15.02511","14.63895","14.44016","15.12854"," 0.00000"," 0.00000","14.16941","15.07460","14.90693"," 0.00000","13.91303","14.18231","14.43587","15.14080","13.20906","13.98087"
"13.60779","15.02231","15.02770","14.81921","14.95971","14.33596"," 0.00000","15.41425","14.86189","15.03411","15.26635","15.03075","15.34753","14.92651","13.94284","14.87418"
"13.39849","14.02733","13.48066","14.23292","14.47730","14.12427","14.30871","14.22733","14.17909"," 0.00000","14.32601","13.99725","14.28334","14.07626","14.06589","13.98269"
" 0.00000"," 0.00000"," 0.00000"," 0.00000","12.52670"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000","13.14909"," 0.00000"," 0.00000"
"14.99171","14.14337","13.23120","14.49546","14.72644","15.07068","13.55451","15.01915","16.04554","14.72071","15.65587","14.96629","15.74324","15.43948","15.54449","14.56284"
"15.03395","14.39759","14.43111","14.54401","15.21099","14.10404","13.06884"," 0.00000","14.41384","14.85584","14.38123","14.30924","14.56277","15.22075","14.54124","14.55907"
"12.75655","13.14188"," 0.00000","13.28046","13.38938"," 0.00000"," 0.00000","13.05041","13.15045","13.20528","13.29513"," 0.00000","13.30678","13.14027"," 0.00000","13.21088"
" 0.00000"," 0.00000"," 0.00000","12.76952","12.69874"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000","13.01395","12.77467"," 0.00000","13.04459"," 0.00000"," 0.00000"
"16.37733","16.59391","16.77550","16.70708","16.79345","16.70722","16.59206","16.76810","16.95440","16.73560","16.53592","16.67089","16.78566","16.77299","16.75010","16.57782"
" 0.00000"," 0.00000","11.63313"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"
" 0.00000","13.13381","12.34704"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000"," 0.00000","13.56942"," 0.00000","12.91069","12.35803"," 0.00000","13.08260"," 0.00000"
" 0.00000","13.39218"," 0.00000","13.53992","12.87351","14.45241","14.19579"," 0.00000","13.95665"," 0.00000","12.20855"," 0.00000","12.99985","13.37521","13.44028","13.28539"
