"","61","63","65","66","68","69","71","72","86","87","88","91","92","93","94","96"
"Efhc1","1.2336639","1.3062483","0.8730222","0.6590354","0.7466155","1.2602453","1.0826343","1.4059399","1.1195157","0.7891102","2.0799330","0.7622850","1.0864142","1.4194710","1.5383612","0.5056494"
"Tram2","1.6130246","0.7622015","1.7517313","0.8683003","1.2248852","1.3435918","1.4625008","1.2716471","1.7145357","1.6970814","1.8629861","1.7872896","1.6717569","1.9401545","1.8799871","1.5485567"
"Tmem14a","4.584058","5.348206","4.735841","5.202665","5.335550","4.779687","4.830261","4.792718","4.311552","4.720320","4.528563","4.447262","4.522316","4.517528","4.375342","4.301379"
"Gsta3","-2.1217739","-1.4570013","-2.2069568","-1.7106449","-1.3629101","-1.9518673","-1.5186209","-2.1374766","-1.1984664","-2.2271974","-0.7970318","-1.2720166","-1.4634309","-1.9296500","-2.5227335","-0.7854596"
"Kcnq5","7.480498","6.715333","7.464306","7.122287","6.966908","6.932466","7.164448","7.294233","7.530382","7.542469","7.540276","7.498525","7.355664","7.295239","7.071688","7.004516"
"Gm26580","-0.8078952","-0.9139558","-0.4567344","-0.6570598","-1.3629101","-1.4248869","-0.9350961","-2.1374766"," 0.8279110","-0.9361061","-1.3545003"," 0.7954545"," 0.7897609","-1.0144660","-0.9463751"," 0.2131274"
"Rims1","8.023046","7.376334","8.084499","7.555246","7.517943","7.542001","7.718456","7.868147","8.205154","8.088654","8.229676","8.246496","8.161152","8.057815","8.026115","8.106385"
"Gm29506","-0.9366738","-1.6954579","-0.4567344","-1.7106449","-1.2557519","-1.2194980","-0.9350961","-1.3381959","-1.0042726","-1.3254878","-0.4677299","-0.9638042","-0.7980068","-0.6430997","-1.5291817","-0.5228961"
"Ogfrl1","8.237816","8.099342","8.268970","8.328746","8.422979","8.143842","8.146690","8.246159","8.190346","8.316933","8.168095","8.212075","8.050524","8.072064","7.738147","7.900145"
"B3gat2","3.803325","3.177738","3.565113","3.531275","3.528649","3.382674","3.450657","3.224314","3.874462","3.594763","3.442081","3.805763","3.986025","3.550166","3.534208","3.796793"
"Smap1","5.510769","5.730162","5.705128","5.692023","5.532477","5.662788","5.590835","5.530556","5.855052","5.553840","5.495203","5.981340","5.944074","5.644476","5.662421","5.872806"
"Sdhaf4","3.944851","4.534298","4.254247","4.687933","4.683149","4.219995","4.343384","4.317938","3.623245","4.094971","3.906933","3.781135","3.709630","3.814375","3.740633","3.432968"
"Fam135a","5.734767","5.816510","5.779428","5.873818","5.671342","5.946222","5.698678","5.940924","5.968368","5.734702","5.899105","6.006345","5.820866","5.834286","5.921759","5.925985"
"Gm37580","-1.844029","-1.351090","-1.965905","-2.455762","-1.894938","-2.311163","-1.932222","-1.111508","-1.198466","-1.217856","-1.834477","-1.416456","-2.470127","-1.778147","-2.110917","-2.294797"
"Col9a1","1.4028894","1.3849936","1.4319063","1.4700776","1.7210074","1.5401348","1.1407092","1.5620504","0.8615336","1.3748447","1.4605755","1.3247419","0.6571759","1.5962921","1.2378803","1.2998416"
"Col19a1","4.598654","4.250778","4.712190","4.472589","4.304117","4.594733","4.799044","4.483325","4.873617","4.778340","4.706257","4.929520","4.981949","4.817306","4.872393","4.849844"
"Lmbrd1","7.352644","7.625321","7.411547","7.535895","7.522654","7.503783","7.386964","7.479717","7.505342","7.350641","7.504085","7.512307","7.482310","7.330836","7.399519","7.452752"
"Adgrb3","7.716605","7.611674","7.906005","7.711577","7.674752","7.596113","7.688957","7.941465","7.563798","7.773382","7.929158","7.764101","7.674865","7.760578","7.748212","7.594129"
"Gm9884","-0.430625883","-0.307230225","-1.578824771","-0.252272130","-0.203492693","-0.271745136","-0.520778019","-0.323216192","-0.092334246","-0.265847502"," 0.472138329"," 0.063869477"," 0.000245596","-0.402406801"," 0.340579612"," 0.213127359"
"Phf3","6.260972","5.981444","6.265003","6.056773","6.042661","6.118214","6.138861","6.030535","6.635521","6.224808","6.060921","6.625287","6.475914","6.100009","6.215915","6.640508"
"Ptp4a1","5.109408","5.231593","5.005436","5.237643","5.244936","5.307633","5.100377","5.366102","4.598757","4.907264","4.946135","4.809834","4.612809","5.005290","4.941498","4.811684"
"X4931428L18Rik","-1.32016394","-0.25853165","-2.49652685","-0.85723913","-1.06271198","-0.08576602","-0.93509611","-1.22040397","-0.68017899","-1.32548782","-0.39594035","-0.70998649","-0.34436105","-0.57905841","-0.86859966","-0.30084007"
"Khdrbs2","4.795211","4.233858","4.906595","4.626876","4.628246","4.743317","4.394008","4.794468","3.994868","4.773457","5.099933","4.301909","4.229605","4.919216","5.138008","4.189083"
"Gm37426","-2.121774","-1.831305","-2.206957","-1.528639","-2.482363","-2.120359","-2.514316","-2.137477","-2.282557","-1.568321","-2.912415","-2.079723","-1.463431","-1.194685","-1.115761","-2.103157"
"Prim2","2.952645","3.553394","2.988525","3.397067","3.536125","3.342715","3.205145","3.192808","3.013348","2.896422","3.185497","3.057211","2.706093","2.843968","3.183406","3.193745"
"X1700001G17Rik","-1.5075385","-1.3510897","-2.4965268","-2.1625444","-0.9750866","-1.0397384","-1.2968445","-1.1115077","-2.6110704","-1.8604682","-1.2244433","-1.4944872","-2.2458180","-3.0933411","-2.5227335","-1.7826378"
"Rab23","4.888446","4.883900","4.870142","5.026578","4.857375","5.007611","4.924194","4.991969","5.083179","4.830987","4.691914","5.037435","4.991618","4.953453","4.997092","4.941047"
"Bag2","3.568454","3.970878","3.680406","4.209788","4.092256","3.970166","3.783992","3.809701","3.366480","3.591068","3.461538","3.420925","3.380104","3.399369","3.483205","3.328740"
"Zfp451","6.271030","6.108709","6.232876","6.154858","6.125525","6.281941","6.170569","6.266364","6.372415","6.204999","6.093244","6.361272","6.187658","6.254636","6.169429","6.329636"
"Bend6","6.588722","7.082034","6.577368","7.054797","7.065775","6.969345","6.714286","6.988814","6.399134","6.681867","6.692531","6.351199","6.445581","6.659474","6.669342","6.313972"
"Dst","8.102263","7.010879","8.005991","7.118880","7.105260","7.283242","7.350259","7.311754","8.533089","8.052833","8.030751","8.514177","8.389892","8.276290","8.319217","8.695432"
"Gm37233"," 0.82072311"," 0.11856693"," 0.96322203","-0.05466897"," 0.46265115"," 0.29537256"," 0.44779153","-0.32321619"," 1.33828843"," 0.26614737"," 0.26627942"," 1.89067125"," 1.76491381"," 0.96218120"," 1.03022250"," 2.01947215"
"Ccdc115","4.391291","4.917402","4.456722","4.825972","5.030121","4.508871","4.764060","4.832447","4.157659","4.337019","4.323212","4.045207","4.184550","4.185509","4.263200","4.161339"
"Imp4","4.133085","4.023516","4.056701","4.065040","4.156721","4.274110","3.971680","4.006773","4.004306","4.113122","3.986317","4.092680","3.966545","4.070422","4.190114","4.077234"
"Ptpn18","0.29833707","1.15267565","0.63763812","0.80186177","1.20626219","0.67590167","1.10225349","1.07829704","0.03099253","0.68201679","0.47213833","0.31325843","0.20409765","0.72910015","0.78756697","0.95671864"
"Amer3","5.683656","5.709656","5.529268","5.537271","5.571198","5.509709","5.780870","5.481420","6.019064","5.636834","5.499915","5.874320","5.824735","5.566102","5.536745","5.861357"
